,id,text,created_at,retweets,replies,likes,lang,score,norm_score,politican,rank,links,classification category,classification source,open in twitter [yes/no],verified from twitter only [yes/no],translated_text,toxicity score,inflammatory score
2750,1526385763964682240,@dr_tareensn انشاء اللہ تعالیٰ ✌️,2022-05-17T02:14:59.000Z,1,1,7,ur,1.795138888888889,3.274813548353382e-05,QasimKhanSuri,bottom 10%,,,,,,@Laiba_Ahmed28 Court ne stay se diya,,
2751,1548813237076037633,@Umarumair17 Insha'Allah 🙌,2022-07-17T23:33:45.000Z,0,0,14,in,1.855324074074074,3.384607426183411e-05,QasimKhanSuri,bottom 10%,,,,,,@aijazmehboob @zubair_layyah @asadrp Pehlay confirm ker lia Kerein koi allegation you are senior enough,0.035220183,
2752,1526366847683031040,@EKohee جی پوچھیں لیکن معصومانہ ہی ہونا چاہیے۔,2022-05-17T00:59:49.000Z,1,4,16,ur,3.385416666666667,6.175905627939163e-05,QasimKhanSuri,bottom 10%,,,,,,@EKohee Yes ask but must be innocent.,0.013257195,0.2863207
2753,1548743386135515145,@ItxSufyan4 🙏,2022-07-17T18:56:12.000Z,1,3,29,und,4.975694444444444,9.076997707524943e-05,QasimKhanSuri,bottom 10%,,,,,,@adeelraja Inshallah,,
2754,1526372951204847618,@MissTooter1 @EKohee ضرور شرکت کرتا لیکن میرے ذمے خان صاحب نے کچھ اور بہت ضروری کام سونپے ہیں آزادی مارچ کے لیے اور ساری توجہ ان کاموں پے ہے۔,2022-05-17T01:24:04.000Z,3,1,21,ur,5.12037037037037,9.340925298462515e-05,QasimKhanSuri,bottom 10%,,,,,,@MissTooter1 @EKohee would have attended but Khan Sahib has given me some other very important tasks for Azadi March and all focus is on those tasks.,0.040430736,0.3660011
2755,1549200393032372226,@YahyaAf52395316 Break the idols of fear.,2022-07-19T01:12:11.000Z,1,2,33,en,5.373263888888888,9.802270727421389e-05,QasimKhanSuri,bottom 10%,,,,,,"RT @m_waqas1990: @CMShehbaz Lila se Jhelum tak road ka kam ku band krwaya?? Woh PTI ka zati elaqa nai Pakistan ka hisa ha.

Awaam kitni tak…",0.23271075,
2756,1542441373466431488,@rubab_narjis جی ایسا ہی ہے لیکن پھر بھی زیادہ دیر نہیں چل پائیں گے ملکی معیشت کی صورتحال بدترین ہو چکی ہے ان کے ہاتھوں۔,2022-06-30T09:34:15.000Z,2,2,35,ur,6.373263888888889,0.0001162653823598188,QasimKhanSuri,bottom 10%,,,,,,@rubab_narjis yes it is like that but still they will not last long the situation of the country's economy has become worst because of them.,0.1182615,0.10524476
2757,1548421057777848321,@I_D_SHAH_5_11 لمبی فہرست ہے,2022-07-16T21:35:23.000Z,3,2,30,ur,6.445601851851851,0.0001175850203145066,QasimKhanSuri,bottom 10%,,,,,,@I_D_SHAH_5_11 is a long list,0.019980038,0.110991105
2758,1515417927436029952,@Hafeez__Kh @sadia_sarparah 👍,2022-04-16T19:52:43.000Z,3,3,37,und,7.505787037037036,0.0001369256341784119,QasimKhanSuri,bottom 10%,,,,,,"RT @ShaukatPiracha1: ​​Kharian-Rawalpindi Motorway project is also important for Sialkot
 @KhawajaMAsif
@KhSaad_Rafique
@ShazaFK
@NHMPofficial
 Jah...",,
2759,1542328239103811584,@Raz13Agha دوبارہ کر لیں گے اسپیس 🙌,2022-06-30T02:04:41.000Z,3,1,39,ur,7.505787037037037,0.0001369256341784119,QasimKhanSuri,bottom 10%,,,,,,@Raz13Agha will do it again space 🙌,0.018849092,0.2723111
2760,1548797341620224002,@laalaakhaan 🔥👌,2022-07-17T22:30:36.000Z,1,3,49,und,7.626157407407407,0.0001391215117350125,QasimKhanSuri,bottom 10%,,,,,,"RT @Ikramjuttpti: Very sad
@fawadchaudhry https://t.co/srcNqv7KRY",0.055026773,
2761,1527434765363650560,"@abdulmohsin0333 یہ لوگ پاؤں نہیں ذہن سے اپاہج ہیں
ادھر چلیں گے جدھر رہنما چلاتا ھے

اور باقی کچھ بریانی کی پلیٹ کا اثر ہے۔

#MarchAgainstImportedGovt 
#امپورٹڈ__حکومت__نامنظور",2022-05-19T23:43:21.000Z,6,3,26,ur,8.252893518518519,0.000150554854974428,QasimKhanSuri,bottom 10%,,,,,,"@abdulmohsin0333 These people are crippled in mind not feet
We will go where the leader leads

And the rest is the effect of a plate of biryani.

#MarchAgainstImportedGovt
#imported__government__disapproved",0.27412915,0.5680319
2762,1526704661205372929,"@mariya_raj10 For few hrs after Fajar, like 4 to 5 hrs.",2022-05-17T23:22:10.000Z,4,4,47,en,9.69849537037037,0.0001769264998609101,QasimKhanSuri,bottom 10%,,,,,,"@mariya_raj10 For few hrs after Fajar, like 4 to 5 hrs.",0.011812098,0.035425335
2763,1550311770673348608,@dr_wazirr سفر میں ہوں,2022-07-22T02:48:24.000Z,3,4,59,ur,10.55381944444444,0.0001925298990371393,QasimKhanSuri,bottom 10%,,,,,,@dr_wazirr I'm traveling,0.02638162,0.13575718
2764,1520962194506100736,@MohsinJalil9 علاقہ پولیس کو اس بارے میں اطلاع اور درخواست دیں کہ وہ ممبر کا غلط استعمال کر رہے ہیں۔,2022-05-02T03:03:39.000Z,9,1,30,ur,10.72280092592593,0.0001956125732992902,QasimKhanSuri,bottom 10%,,,,,,@MohsinJalil9 report and request to the local police that they are abusing the member.,0.1641865,0.10986507
2765,1516585853623029760,@Jamshai29601466 اسلام وعلیکم,2022-04-20T01:13:38.000Z,5,12,52,fa,12.15625,0.0002217625190093847,QasimKhanSuri,bottom 10%,,,,,,@Jamshai29601466 Islam and peace be upon you,0.045873325,0.70795256
2766,1526703478537564160,@mariya_raj10 Question or complaint ?,2022-05-17T23:17:28.000Z,4,4,72,en,13.01157407407407,0.0002373659181856139,QasimKhanSuri,bottom 10%,,,,,,@mariya_raj10 Question or complaint?,0.009675868,0.05035461
2767,1532478533536296960,@mshafiquk Thieves always hide after theft.,2022-06-02T21:45:29.000Z,8,4,61,en,14.49363425925926,0.0002644026606012587,QasimKhanSuri,bottom 10%,,,,,,@mshafiquk Thieves always hide after theft.,0.20126031,0.44750196
2768,1538293208660295681,@sajid_shohab @Bachakhanzada5 @jonathanvswan @ImranKhanPTI @CMShehbaz Beggars can't be choosers.,2022-06-18T22:50:55.000Z,6,5,72,en,14.61400462962963,0.0002665985381578593,QasimKhanSuri,bottom 10%,,,,,,RT @Ikramjuttpti: Former Federal Minister Alhaji Chaudhry Shehbaz and District General Secretary PTI Jhelum Faraz Chaudhry along with the team of PTI Jhelum.,,
2769,1549416379316686848,@zarfamd1 اللہ مالک ہے۔ 🙏,2022-07-19T15:30:26.000Z,3,5,93,ur,15.19212962962963,0.0002771450846917246,QasimKhanSuri,bottom 10%,,,,,,@zarfamd1 Allah is the owner. 🙏,0.08241652,0.657497
2770,1537254976401158144,@hafeezniazi75 @BBhuttoZardari @hrw @amnesty @UN @HRCP87 @unwomen_pak @UNICEF @UNHumanRights سردار صاحب وزارتوں کے مزے لے رہے ہیں۔,2022-06-16T02:05:21.000Z,9,2,63,ur,15.22858796296296,0.0002778101822208873,QasimKhanSuri,bottom 10%,,,,,,@hafeezniazi75 @BBhuttoZardari @hrw @amnesty @UN @HRCP87 @unwomen_pak @UNICEF @UNHumanRights Sardar sahib enjoying ministries.,0.04760506,0.5157265
2771,1522060439470981122,@Sehrish56554463 @OfficialDGISPR خوش رہیں۔,2022-05-05T03:47:41.000Z,8,5,83,ur,17.54166666666666,0.0003200069254599861,QasimKhanSuri,bottom 10%,,,,,,@Sehrish56554463 @OfficialDGISPR Be happy.,0.0061573703,0.17918685
2772,1527347553276006400,@mzrsiddiqi Fully rocking https://t.co/VoWdeMnrD0,2022-05-19T17:56:48.000Z,14,2,53,en,17.578125,0.0003206720229891489,QasimKhanSuri,bottom 10%,https://t.co/VoWdeMnrD0,social media ,twitter,yes,yes,@mzrsiddiqi Fully rocking https://t.co/VoWdeMnrD0,0.006691428,0.1782077
2773,1536517587135250433,@AmnaTan08952973 کتے کی توھین نہ کریں,2022-06-14T01:15:14.000Z,4,14,99,ur,17.91493055555556,0.0003268162573061756,QasimKhanSuri,bottom 10%,,,,,,@AmnaTan08952973 Don't insult the dog,0.14082454,0.27213696
2774,1515502604524015619,@At____if https://t.co/v4kL2Pa2bG,2022-04-17T01:29:12.000Z,8,6,92,qme,18.86689814814815,0.0003441826927898677,QasimKhanSuri,bottom 10%,https://t.co/v4kL2Pa2bG,social media ,twitter,yes,yes,@At____if https://t.co/v4kL2Pa2bG,0.026028076,0.15818523
2775,1547894506581659648,@fazalmu59377838 ٹائر برسٹ ہو گیا تھا,2022-07-15T10:43:03.000Z,4,10,114,ur,19.37268518518518,0.0003534096013690452,QasimKhanSuri,bottom 10%,,,,,,@fazalmu59377838 had a tire burst,0.17805049,0.22334269
2776,1532508837600690179,@msajjad_noor نیپال چلے گئے کچھ عرصہ کے لیے۔,2022-06-02T23:45:54.000Z,11,11,101,ur,22.92708333333333,0.0004182513319105876,QasimKhanSuri,bottom 10%,,,,,,@msajjad_noor went to Nepal for some time.,0.03309893,0.15316866
2777,1541693654556971008,"RT @IsrarkakarPTI: subscribe deputy speaker @QasimKhanSuri ka official  YouTube channel👇
https://t.co/BBonT2mhuj https://t.co/CbI7WmwuLq",2022-06-28T08:03:05.000Z,38,0,0,en,27.92824074074074,0.0005094858215458872,QasimKhanSuri,bottom 10%,https://t.co/BBonT2mhuj,social media ,youtube,no,no,"RT @IsrarkakarPTI: Subscribe to the official YouTube channel of Deputy Speaker @QasimKhanSuri👇
https://t.co/BBonT2mhuj https://t.co/CbI7WmwuLq",0.012566062,0.06873757
2778,1526387327253086208,"@peridotsg Neither I meant any disrespect, just shared it coz found it hilarious. 😊",2022-05-17T02:21:12.000Z,7,28,145,en,28.07118055555555,0.0005120934261443504,QasimKhanSuri,bottom 10%,,,,,,"@peridotsg Neither I meant any disrespect, just shared it coz found it hilarious. 😊",0.032156147,0.27937
2779,1529986073450795008,@Shah02978592 Trust your leader @ImranKhanPTI,2022-05-27T00:41:20.000Z,16,8,135,en,30.71006944444444,0.0005602338187313633,QasimKhanSuri,bottom 10%,,,,,,@Shah02978592 Trust your leader @ImranKhanPTI,0.014890783,0.2791945
2780,1518961997244624896,"@ItsmeYusra It's not about tube reflection, it's about picture itself.",2022-04-26T14:35:35.000Z,14,14,141,en,30.83043981481482,0.000562429696287964,QasimKhanSuri,bottom 10%,,,,,,"@ItsmeYusra It's not about tube reflection, it's about picture itself.",0.014702292,0.11431149
2781,1526312110824689664,@iamsamalik Why in favour?,2022-05-16T21:22:19.000Z,12,23,148,en,31.48090277777778,0.0005742958807765171,QasimKhanSuri,bottom 10%,,,,,,@iamsamalik Why in favor?,0.0056233127,0.0824723
2782,1542441830553243648,@AbbasAhmad5 Not excited just posted the current situation.,2022-06-30T09:36:04.000Z,11,3,183,en,32.7337962962963,0.0005971520101517108,QasimKhanSuri,bottom 10%,,,,,,@AbbasAhmad5 Not excited just posted the current situation.,0.03357032,0.17694513
2783,1542159959051452417,RT @PTISocialMTeam: Set a reminder for my upcoming Space! https://t.co/sBmEF1m81R,2022-06-29T14:56:00.000Z,45,0,0,en,33.07291666666666,0.0006033384728832875,QasimKhanSuri,bottom 10%,https://t.co/sBmEF1m81R,unknown,page does not exist,na,na,RT @PTISocialMTeam: Set a reminder for my upcoming space! https://t.co/sBmEF1m81R,0.023317585,0.19259472
2784,1549201515008622595,@amirzk25 🙏🙏🙏,2022-07-19T01:16:38.000Z,7,1,212,und,33.37210648148148,0.0006087964954638764,QasimKhanSuri,bottom 10%,,,,,,"RT @ShaukatPiracha1: ​​Development is everywhere. No matter who starts this process, it should not stop. Between Jhelum-Pandadadan Khan-Dhariala Jalib-Katha-Khushab...",0.03592727,
2785,1549056029828292611,"RT @VoiceQuetta: What next after PTI Victory? 
Will Imran Khan dissolve Punjab and KP assemblies ? join us with our penalistst @QasimKhanSu…",2022-07-18T15:38:32.000Z,46,0,0,en,33.80787037037037,0.0006167459945029161,QasimKhanSuri,bottom 10%,,,,,,"RT @VoiceQuetta: What next after PTI Victory?
Will Imran Khan dissolve Punjab and KP assemblies? join us with our penaltyist @QasimKhanSu…",0.18459146,0.33661073
2786,1524052842117537793,RT @DailyQudrat: Daily Qudrat PTI Tiger  @QasimKhanSuri  Speech Jalsa in Jhelum | جہلم جلسہ ‘ قاسم سوری کا جذباتی خطاب https://t.co/24FI61C…,2022-05-10T15:44:47.000Z,50,0,0,und,36.74768518518518,0.0006703760809814305,QasimKhanSuri,bottom 10%,https://t.co/24FI61C,unknown,incomplete url,na,na,RT @its_faheem: @siasatpk @fawadchaudhry https://t.co/MPbwphpyZf,,
2787,1530989335989714944,@AniqaNisar اللہ تعالیٰ فرشتہ صفت انسانوں کی حفاظت فرمائے اور ابلیس نما انسانوں پر اپنا قہر نازل فرمائے۔ آمین,2022-05-29T19:07:56.000Z,26,12,159,ur,41.77025462962963,0.0007620011834513178,QasimKhanSuri,bottom 10%,,,,,,@AniqaNisar May Allah protect the angelic humans and send His wrath on the devil-like humans. Amen,0.3266089,0.83330464
2788,1547691358034440193,"RT @DailyUrduPoint: بھکر میں سابق ڈپٹی اسپیکرقاسم سوری کی گاڑی حادثے کا شکار ہوگئی
https://t.co/Ft8tTeQwHR

@QasimKhanSuri https://t.co/4so…",2022-07-14T21:15:49.000Z,60,0,0,ur,44.09722222222222,0.0008044512971777167,QasimKhanSuri,bottom 10%,https://t.co/Ft8tTeQwHR,mainstream media,urdu point,no,no,ISF ZindaBad https://t.co/j9WXFaYdhg,,
2789,1545862510385020931,"RT @BOLNETWORK: Watch Exclusive Eid Show with Qasim Suri and Family | Eid Day 2nd | 5:00 PM | PROMO
#BOLNews #AajKiTazaKhabar #EidalAdha #e…",2022-07-09T20:08:37.000Z,61,0,0,en,44.83217592592592,0.0008178588187973452,QasimKhanSuri,bottom 10%,,,,,,"RT @SajidBhattiPP67: Tehreek-e-Insaf leader @fawadchaudhry and ex-governor @OmarCheemaPTI met Speaker Punjab Assembly Chaudhry Parvez Elahi
Got...",,
2790,1541042008780951552,"RT @Waqtnewstv: امپورٹڈ وزیر خزانہ کو کچھ سمجھ نہیں آ رہی کہ کس طرح حالات بہتر کیے جائیں.قاسم سوری 
Read News https://t.co/oWeX5hEImd
@Qasi…",2022-06-26T12:53:40.000Z,64,0,0,ur,47.03703703703704,0.0008580813836562311,QasimKhanSuri,bottom 10%,https://t.co/oWeX5hEImd,mainstream media,nawaiwaqt group,no,no,"RT @Waqtnewstv: The imported finance minister has no idea how to improve the situation. Qasim Suri
Read News https://t.co/oWeX5hEImd
@Qasi…",0.07212844,0.1864651
2791,1511304057910038533,"RT @saimarahman6: تحریک عدم اعتماد مسترد کرنے سے متعلق ڈپٹی اسپیکر قومی اسمبلی قاسم خان سوری کی رولنگ 
بات واضپاکستان کےاندرونی معاملات میں…",2022-04-05T11:25:40.000Z,64,0,0,ur,47.03703703703704,0.0008580813836562311,QasimKhanSuri,bottom 10%,,,,,,"RT @saimarahman6: Deputy Speaker National Assembly Qasim Khan Suri's ruling on rejection of no-confidence motion
Talk about the internal affairs of Pakistan.",0.022610499,0.27099863
2792,1526256332801617926,"RT @DailyQudrat: Rawalpindi | PTI Convention | @QasimKhanSuri Blasting Speech | قاسم سوری کا جذباتی خطاب‘حکومت پر تابڑ توڑ حملے

https://t.…",2022-05-16T17:40:40.000Z,65,0,0,und,47.77199074074074,0.0008714889052758597,QasimKhanSuri,bottom 10%,,,,,,"RT @DailyQudrat: Rawalpindi | PTI Convention | @QasimKhanSuri Blasting Speech | Qasim Suri's emotional address, 'stabbing attacks on the government'

https://t.…",0.15048122,0.07542563
2793,1518390844801359874,@AshiKhan235 Please all follow this front line fighter ✊,2022-04-25T00:46:02.000Z,24,57,179,en,48.91435185185185,0.0008923286278562902,QasimKhanSuri,bottom 10%,,,,,,@AshiKhan235 Please all follow this front line fighter ✊,0.05304765,0.22643995
2794,1527053751286083584,"RT @DailyQudrat: @QasimKhanSuri  Aggressive speech To PTI convention in preparation for the long march
لانگ مارچ کی تیاری‘ قاسم سوری کا پی…",2022-05-18T22:29:20.000Z,67,0,0,und,49.24189814814815,0.000898303948515117,QasimKhanSuri,bottom 10%,,,,,,"RT @DailyQudrat: @QasimKhanSuri Aggressive speech to PTI convention in preparation for the long march
Preparing for the Long March Qasim Suri's P...",0.048842013,0.20164338
